synthetic_name,source_anchor,true_category,anchor_predicted_category,anchor_strength,perturb_radius_scaled,trust_radius_scaled,source_title,nearest_anchor,nearest_anchor_true_category,nearest_anchor_distance_scaled,nearest_real_distance_scaled,same_true_category_neighborhood,source_anchor_is_nearest,within_real_manifold_threshold,Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8,Mode 9,Mode 10,Mode 11,Mode 12,Mode 13,Mode 14,Mode 15,Mode 16,Mode 17,Mode 18,Mode 19
ag03_perturb_020,ag03,Low-subsonic,Supersonic,strong,0.25557737,0.29881932,UIUC Airfoil Coordinates Database,ag03,Low-subsonic,0.25557737,0.25557737,True,True,True,0.09584165234,0.3420400817,-0.3700291966,1.140564837,-1.234157986,1.600991583,-0.9091882338,0.7060671453,-0.1117559691,0.1517911233,0.09641089049,-0.4019464869,0.7135628092,-0.9719276612,0.9662683093,-0.8059935097,0.3836521224,-0.1837763474,0.000284542862
ag03_perturb_021,ag03,Low-subsonic,Supersonic,strong,0.26847542,0.29881932,UIUC Airfoil Coordinates Database,ag03,Low-subsonic,0.26847542,0.26847542,True,True,True,0.09692447098,0.3450689134,-0.3678363556,1.092336366,-1.328532133,1.536092468,-0.9764613188,0.6900682134,-0.09417144313,0.168071481,0.0962867082,-0.3816272575,0.7375480789,-1.038665671,0.9850279139,-0.7333345649,0.4065423122,-0.1591661497,0.01696712836
ag03_perturb_022,ag03,Low-subsonic,Supersonic,strong,0.29490727,0.29881932,UIUC Airfoil Coordinates Database,ag03,Low-subsonic,0.29490727,0.29490727,True,True,True,0.1052826689,0.310705425,-0.369509553,1.094967887,-1.182813318,1.539694626,-0.8831526901,0.6357804274,-0.08863790165,0.147127622,0.0789538353,-0.4083906822,0.6903502269,-1.066333392,1.008153424,-0.7820958379,0.4416384297,-0.1668145617,0.0190309385
ag03_perturb_023,ag03,Low-subsonic,Supersonic,strong,0.28214576,0.29881932,UIUC Airfoil Coordinates Database,ag03,Low-subsonic,0.28214576,0.28214576,True,True,True,0.09726308942,0.3450941515,-0.3329167332,1.127967755,-1.224955384,1.597109304,-0.923154077,0.6877501123,-0.1059844129,0.1724914985,0.1151621263,-0.3785997066,0.6419159236,-0.9909359503,1.011999148,-0.7550340453,0.3971154801,-0.1650745799,0.03013119665
ag03_perturb_024,ag03,Low-subsonic,Supersonic,strong,0.28311158,0.29881932,UIUC Airfoil Coordinates Database,ag03,Low-subsonic,0.28311158,0.28311158,True,True,True,0.106539745,0.3173089592,-0.3666378316,1.154913882,-1.205816751,1.515999315,-1.041326376,0.6552578006,-0.09453874898,0.1540645429,0.08188947073,-0.3910923169,0.6510766381,-1.055538561,1.064697029,-0.8323239349,0.3788561494,-0.1619614075,0.01987591019
ag03_perturb_025,ag03,Low-subsonic,Supersonic,strong,0.29709691,0.29881932,UIUC Airfoil Coordinates Database,ag03,Low-subsonic,0.29709691,0.29709691,True,True,True,0.09232957369,0.3334161637,-0.3544811224,1.039778764,-1.171801241,1.498456567,-0.892004067,0.7580394476,-0.1185042442,0.1579931518,0.09664011996,-0.3906731422,0.6615560686,-1.099606891,0.9317343327,-0.7693294033,0.3820837988,-0.1806897688,0.02885625268
ag03_perturb_026,ag03,Low-subsonic,Supersonic,strong,0.29175840,0.29881932,UIUC Airfoil Coordinates Database,ag03,Low-subsonic,0.29175840,0.29175840,True,True,True,0.09776035817,0.3576013404,-0.3580858961,1.108954529,-1.258274137,1.709590269,-0.9889940736,0.6543217852,-0.1188524679,0.1568248691,0.07939520304,-0.3994560609,0.6675004874,-1.013201716,0.9819675802,-0.8109829,0.4039861829,-0.167738451,0.02997393612
ag03_perturb_027,ag03,Low-subsonic,Supersonic,strong,0.28671713,0.29881932,UIUC Airfoil Coordinates Database,ag03,Low-subsonic,0.28671713,0.28671713,True,True,True,0.09488328155,0.3039946678,-0.3906048487,0.9907479322,-1.213612994,1.564557865,-0.9381927375,0.7139453894,-0.1156856756,0.1568983844,0.1047832974,-0.394486136,0.6494212447,-1.010562105,0.9473624357,-0.8176579346,0.3969473046,-0.1780303502,0.02229311335
ag03_perturb_028,ag03,Low-subsonic,Supersonic,strong,0.29301559,0.29881932,UIUC Airfoil Coordinates Database,ag03,Low-subsonic,0.29301559,0.29301559,True,True,True,0.100352572,0.3169523112,-0.3905574519,1.162521199,-1.197967591,1.543840109,-0.9710525339,0.6747084373,-0.09619610772,0.16102191,0.08784892902,-0.3601498684,0.6844192484,-1.067271896,0.9350661418,-0.8230058323,0.4447863895,-0.1995440085,0.03035671707
ag03_perturb_029,ag03,Low-subsonic,Supersonic,strong,0.28613186,0.29881932,UIUC Airfoil Coordinates Database,ag03,Low-subsonic,0.28613186,0.28613186,True,True,True,0.09654198741,0.3266197194,-0.3911270565,1.122225674,-1.322544375,1.436677572,-0.9507525269,0.7189230403,-0.1090490328,0.1684913249,0.09634209079,-0.3611564198,0.6473356319,-0.9507653317,0.9565990067,-0.7685100332,0.3745685871,-0.1913658497,0.0240392009
ag03_perturb_030,ag03,Low-subsonic,Supersonic,strong,0.27860059,0.29881932,UIUC Airfoil Coordinates Database,ag03,Low-subsonic,0.27860059,0.27860059,True,True,True,0.09110638199,0.3253301653,-0.3685248508,1.014018329,-1.33129912,1.422128043,-0.9672560645,0.6937348106,-0.1182709183,0.1527183218,0.07618843042,-0.3936500538,0.6958013095,-1.024224659,1.104553901,-0.8118887118,0.4472588724,-0.1672864267,0.02769664758
ag03_perturb_031,ag03,Low-subsonic,Supersonic,strong,0.29288360,0.29881932,UIUC Airfoil Coordinates Database,ag03,Low-subsonic,0.29288360,0.29288360,True,True,True,0.09613849813,0.3292400837,-0.3999492388,1.138448609,-1.24557405,1.609639859,-0.9829858936,0.65707744,-0.1351013597,0.1692227158,0.08682010358,-0.4061481721,0.6759974479,-1.058082567,1.081275797,-0.7687713029,0.4251784713,-0.1623130341,0.03948965029
ag03_perturb_032,ag03,Low-subsonic,Supersonic,strong,0.28289709,0.29881932,UIUC Airfoil Coordinates Database,ag03,Low-subsonic,0.28289709,0.28289709,True,True,True,0.1010431288,0.3440292835,-0.3884260596,1.080172068,-1.131721838,1.451984098,-0.9610876742,0.6664054134,-0.1178408673,0.1496608467,0.07867911854,-0.3960466952,0.6782776119,-1.021595097,0.8944977481,-0.7482727667,0.3714814279,-0.1697458507,0.02482727422
ag03_perturb_033,ag03,Low-subsonic,Supersonic,strong,0.29659048,0.29881932,UIUC Airfoil Coordinates Database,ag03,Low-subsonic,0.29659048,0.29659048,True,True,True,0.1013694727,0.340847236,-0.4059192232,1.09837065,-1.298040914,1.440891253,-0.9346855998,0.6992272276,-0.115090743,0.1499937964,0.08034457213,-0.3851302468,0.7507870131,-1.04730629,0.9513272498,-0.8265521935,0.3859029631,-0.2006180555,0.01362303538
ag03_perturb_034,ag03,Low-subsonic,Supersonic,strong,0.29474571,0.29881932,UIUC Airfoil Coordinates Database,ag03,Low-subsonic,0.29474571,0.29474571,True,True,True,0.1038344258,0.3291106736,-0.329339806,1.094945706,-1.23397027,1.642518497,-0.8962242103,0.6944988789,-0.1206153304,0.152938171,0.09184963651,-0.4146415077,0.6594578336,-0.9879818398,1.057550825,-0.7873034151,0.4455648336,-0.1850947226,0.02230398227
ag03_perturb_035,ag03,Low-subsonic,Supersonic,strong,0.27435063,0.29881932,UIUC Airfoil Coordinates Database,ag03,Low-subsonic,0.27435063,0.27435063,True,True,True,0.08226746879,0.3288312635,-0.3802959167,1.105375508,-1.354051054,1.480819363,-0.9107111225,0.6664541425,-0.1091745713,0.1705291109,0.06819701888,-0.3772455747,0.7098366124,-1.013484678,0.9961478405,-0.8124349054,0.3937696732,-0.1603040754,0.03017203508
ag03_perturb_036,ag03,Low-subsonic,Supersonic,strong,0.29655004,0.29881932,UIUC Airfoil Coordinates Database,ag03,Low-subsonic,0.29655004,0.29655004,True,True,True,0.09832532775,0.318543541,-0.3677711337,1.0645394,-1.190320186,1.429649591,-1.005570755,0.7164910248,-0.1221228988,0.1570784205,0.1016870531,-0.3593811105,0.6925133633,-1.065083449,0.9982425585,-0.7756043623,0.4597147119,-0.1806828289,0.04303713806
ag03_perturb_037,ag03,Low-subsonic,Supersonic,strong,0.26511720,0.29881932,UIUC Airfoil Coordinates Database,ag03,Low-subsonic,0.26511720,0.26511720,True,True,True,0.1053431535,0.3274640929,-0.4174401964,1.089084366,-1.155950509,1.498572391,-0.9011440599,0.634632327,-0.1118223986,0.150178885,0.08100505968,-0.3908768543,0.6903892377,-1.063112389,0.9827069331,-0.8067153149,0.4378147916,-0.1808776259,0.0282419541
ag03_perturb_038,ag03,Low-subsonic,Supersonic,strong,0.23152443,0.29881932,UIUC Airfoil Coordinates Database,ag03,Low-subsonic,0.23152443,0.23152443,True,True,True,0.09813328438,0.3398616623,-0.3734280544,1.060532821,-1.169343648,1.589904571,-0.915632172,0.6741576813,-0.112373749,0.1622242188,0.09450389236,-0.3914534342,0.6720440761,-1.117753009,1.067437559,-0.8067708879,0.4145928452,-0.1712051285,0.03429221893
ag03_perturb_039,ag03,Low-subsonic,Supersonic,strong,0.22933530,0.29881932,UIUC Airfoil Coordinates Database,ag03,Low-subsonic,0.22933530,0.22933530,True,True,True,0.09974235553,0.3288735572,-0.3546735853,1.03693311,-1.235806679,1.466776815,-0.8981787132,0.6935983711,-0.1013386506,0.1612660262,0.07843755825,-0.3620160039,0.6931314484,-1.034882941,0.9404622721,-0.8307545559,0.3996380268,-0.1587476976,0.02546115177
ag03_perturb_040,ag03,Low-subsonic,Supersonic,strong,0.28757279,0.29881932,UIUC Airfoil Coordinates Database,ag03,Low-subsonic,0.28757279,0.28757279,True,True,True,0.09624603602,0.3234462927,-0.3842435628,1.102968862,-1.208434685,1.448384199,-0.9170547201,0.7282107737,-0.1196670191,0.1350740553,0.0944850853,-0.3557520614,0.7020491165,-1.026034002,0.9534062838,-0.8053129911,0.4593160498,-0.1791625623,0.04375760139
ag24_perturb_001,ag24,Low-subsonic,Supersonic,strong,0.27509229,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.27509229,0.27509229,True,True,True,0.09627829188,0.3357152432,-0.2035763935,0.8326124596,-0.771108486,1.13082446,-0.5495463004,0.4811773579,0.02787200878,0.1660980198,-0.02168025088,-0.2672257211,0.2582028639,-0.5996826601,0.5273349539,-0.4563510965,0.1620546255,-0.0554343897,0.06296399479
ag24_perturb_002,ag24,Low-subsonic,Supersonic,strong,0.23272505,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.23272505,0.23272505,True,True,True,0.1110189021,0.3179529422,-0.2012984198,0.9001577222,-0.8595114947,1.087060299,-0.5540649319,0.471128383,0.0556346214,0.1682463582,-0.01671121732,-0.2719756151,0.3718176844,-0.6100560465,0.5333101737,-0.4510058454,0.1811331071,-0.06582853856,0.07044425554
ag24_perturb_003,ag24,Low-subsonic,Supersonic,strong,0.26972380,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.26972380,0.26972380,True,True,True,0.0978450683,0.3153218814,-0.2009035768,0.8806155292,-0.8419700769,1.120387803,-0.5440283887,0.467854035,0.002890665938,0.172073168,-0.01636568931,-0.2793413905,0.3176388047,-0.6653548094,0.5304452052,-0.4632234088,0.1746378139,-0.04817932912,0.06678481954
ag24_perturb_004,ag24,Low-subsonic,Supersonic,strong,0.26595297,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.26595297,0.26595297,True,True,True,0.09569998964,0.3146257313,-0.2477867349,0.8681514245,-0.786988227,1.126164959,-0.5276706296,0.539649257,0.04806866362,0.1440049915,0.007710539767,-0.2487866343,0.3605173282,-0.5458777215,0.4583840377,-0.4112769331,0.2115431572,-0.0578748227,0.06537650327
ag24_perturb_005,ag24,Low-subsonic,Supersonic,strong,0.21327231,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.21327231,0.21327231,True,True,True,0.09633484799,0.3240384535,-0.2371897981,0.8465874856,-0.825489712,1.121318191,-0.4631440171,0.4711793327,0.02353078137,0.1663660183,-0.01268447965,-0.2441134948,0.3328904309,-0.5730363901,0.5695919931,-0.4328832609,0.2299755385,-0.06706362659,0.07947571726
ag24_perturb_006,ag24,Low-subsonic,Supersonic,strong,0.24729008,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.24729008,0.24729008,True,True,True,0.101404697,0.323892904,-0.2083485984,0.920439859,-0.8152511172,1.144272455,-0.4330086567,0.5036180511,0.04718762436,0.1592556068,0.007780642655,-0.2619100792,0.3084262445,-0.6123560798,0.5426962427,-0.4639601899,0.1933550565,-0.05195505682,0.09095322789
ag24_perturb_007,ag24,Low-subsonic,Supersonic,strong,0.25657238,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.25657238,0.25657238,True,True,True,0.1027538379,0.3328588565,-0.200472384,0.8888472464,-0.7943515875,1.145499693,-0.5344711142,0.506559119,0.02863956674,0.1383137694,-0.0168998931,-0.2593227135,0.4027255324,-0.674457312,0.5972653062,-0.4258293539,0.2371790041,-0.05976959787,0.08896108237
ag24_perturb_008,ag24,Low-subsonic,Supersonic,strong,0.29779817,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.29779817,0.29779817,True,True,True,0.1000238751,0.3507543651,-0.2444254479,0.8834253675,-0.7869434025,1.017565786,-0.4874240826,0.4597886231,0.01792510741,0.1575822817,-0.02331464915,-0.2669338278,0.3263833132,-0.5686234513,0.5571613124,-0.3971397419,0.234749883,-0.03480219718,0.07028802653
ag24_perturb_009,ag24,Low-subsonic,Supersonic,strong,0.26793314,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.26793314,0.26793314,True,True,True,0.1029523585,0.3130918564,-0.2260779188,0.8401813066,-0.6701750329,1.03761817,-0.4565502766,0.4829379922,0.02411422871,0.1563596006,0.007380691147,-0.2478508991,0.3816275136,-0.5627684694,0.5284449586,-0.3897027268,0.1967853771,-0.04555489013,0.07277384998
ag24_perturb_010,ag24,Low-subsonic,Supersonic,strong,0.29794210,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.29794210,0.29794210,True,True,True,0.1155626121,0.3375178978,-0.2228399367,0.8463287059,-0.8785453839,1.120767343,-0.5563682525,0.4929645935,0.04156991767,0.1553262353,-0.01477160249,-0.2982692743,0.3724968419,-0.5356992463,0.503642993,-0.4231650498,0.2219749488,-0.06702334299,0.08756563235
ag24_perturb_011,ag24,Low-subsonic,Supersonic,strong,0.29206045,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.29206045,0.29206045,True,True,True,0.1137851857,0.3028019643,-0.2265219788,0.8116188425,-0.8506272552,0.9907214027,-0.5911534496,0.4890685201,0.0130405169,0.1743938355,-0.0025523901,-0.2875279632,0.3310166197,-0.5932386394,0.5718531303,-0.4350647048,0.1980496507,-0.05311889218,0.08554712269
ag24_perturb_012,ag24,Low-subsonic,Supersonic,strong,0.28641143,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.28641143,0.28641143,True,True,True,0.09753149531,0.3262619639,-0.2397287366,0.8055662568,-0.8921704299,1.029606073,-0.6235481224,0.4614359448,0.03093386049,0.1627283462,-0.01017796822,-0.2747575652,0.328599677,-0.6350592102,0.5419082683,-0.4547908449,0.2104555571,-0.06582931535,0.05133061202
ag24_perturb_013,ag24,Low-subsonic,Supersonic,strong,0.28847498,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.28847498,0.28847498,True,True,True,0.1024153313,0.3215225454,-0.1849157523,0.8648513172,-0.7553138372,1.144532687,-0.4810293973,0.4654995917,0.04961754311,0.1774251343,0.0005765953434,-0.2703929826,0.3182766425,-0.6297953345,0.5983636606,-0.3928520277,0.1983659405,-0.05418279492,0.09803097971
ag24_perturb_014,ag24,Low-subsonic,Supersonic,strong,0.29840133,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.29840133,0.29840133,True,True,True,0.1010499134,0.3017853904,-0.221472427,0.7821148765,-0.8457338803,1.109289327,-0.5481008851,0.4995740481,0.0446590292,0.1627790526,0.005134219135,-0.2876011332,0.3358619166,-0.64248921,0.579681254,-0.3805790527,0.1982427071,-0.07795718501,0.06272088055
ag24_perturb_015,ag24,Low-subsonic,Supersonic,strong,0.29303586,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.29303586,0.29303586,True,True,True,0.09378267284,0.3220335449,-0.222642235,0.8946613441,-0.8227657882,0.9862460434,-0.4884392767,0.4696604154,0.01803104184,0.1435720359,-0.002249837349,-0.2376961213,0.2890868251,-0.5644826936,0.5515949879,-0.4638545579,0.2581949204,-0.05651468687,0.07735429995
ag24_perturb_016,ag24,Low-subsonic,Supersonic,strong,0.26795600,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.26795600,0.26795600,True,True,True,0.1001932148,0.3086630843,-0.2265995389,0.8996590362,-0.7589256947,0.9975275559,-0.5615205077,0.5018741559,0.04103590265,0.1569594998,-0.02606029489,-0.2839808089,0.3843564128,-0.6290938059,0.5276795406,-0.4343712525,0.2344289709,-0.06755739708,0.05014703785
ag24_perturb_017,ag24,Low-subsonic,Supersonic,strong,0.28251100,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.28251100,0.28251100,True,True,True,0.1065163962,0.3259435461,-0.2272219032,0.8418727029,-0.7418403175,1.218769976,-0.5914378103,0.505946904,0.06752366467,0.1556178684,-0.00879775939,-0.2768053615,0.3659921693,-0.5620203372,0.5215806471,-0.4312469591,0.2149991284,-0.047820107,0.05386618323
ag24_perturb_018,ag24,Low-subsonic,Supersonic,strong,0.26889893,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.26889893,0.26889893,True,True,True,0.093929142,0.3079264293,-0.2318345959,0.8451288565,-0.7954507311,1.063922758,-0.487062184,0.4625082892,0.01932304597,0.1438164202,-0.008094634363,-0.2810405969,0.3775748213,-0.575672511,0.5454509555,-0.5076225182,0.189279697,-0.05904246068,0.05876972223
ag24_perturb_019,ag24,Low-subsonic,Supersonic,strong,0.26836780,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.26836780,0.26836780,True,True,True,0.1114825223,0.3020843356,-0.2015768581,0.8465948531,-0.7724430152,1.033211614,-0.4860240219,0.4835421914,0.02498829554,0.1442752096,-0.01310876538,-0.2504879489,0.4435255897,-0.6170785752,0.5633551728,-0.4459109342,0.2182329224,-0.0570684595,0.07612991642
ag24_perturb_020,ag24,Low-subsonic,Supersonic,strong,0.27466329,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.27466329,0.27466329,True,True,True,0.1073665594,0.3330245399,-0.229647113,0.8187366113,-0.7548733231,1.222398537,-0.5981332186,0.4501846521,0.0531156299,0.1450716946,-0.003348836453,-0.2597578287,0.3927631831,-0.5938324967,0.5493081336,-0.4282001219,0.2199589835,-0.05654116684,0.0644760894
ag24_perturb_021,ag24,Low-subsonic,Supersonic,strong,0.29045809,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.29045809,0.29045809,True,True,True,0.1093191826,0.3552848526,-0.189181086,0.8477464002,-0.8526058391,1.124770251,-0.5078041163,0.4723773363,0.01964019505,0.1409454381,-0.01382710277,-0.2842713272,0.3368891508,-0.6349640045,0.6237083486,-0.4389490447,0.2055862587,-0.06362255334,0.06731325204
ag24_perturb_022,ag24,Low-subsonic,Supersonic,strong,0.28787063,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.28787063,0.28787063,True,True,True,0.1037354609,0.3357902694,-0.2366769321,0.9311874739,-0.7128859716,1.05307706,-0.5595885735,0.4657903214,0.03634451263,0.1777145649,-0.03377750442,-0.2764727274,0.3107517802,-0.5738534606,0.53726308,-0.4277959079,0.2341945359,-0.06167261622,0.08101611955
ag24_perturb_023,ag24,Low-subsonic,Supersonic,strong,0.29299456,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.29299456,0.29299456,True,True,True,0.1057085429,0.3237703609,-0.2308517076,0.85536998,-0.8088503773,1.049401239,-0.5638003928,0.5296015251,0.03591712808,0.1315209605,-0.01590272675,-0.2926419949,0.3156127629,-0.5383925982,0.6225333545,-0.4778329905,0.222529361,-0.03935782861,0.07215534306
ag24_perturb_024,ag24,Low-subsonic,Supersonic,strong,0.27314224,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.27314224,0.27314224,True,True,True,0.1016278563,0.3396049518,-0.214558454,0.9740596154,-0.757186545,1.149117275,-0.5626967397,0.4683809468,0.04459844637,0.1633618921,0.008798814239,-0.2509259728,0.340528318,-0.5885282982,0.6128884591,-0.4533173204,0.1978253897,-0.04263112974,0.06953715894
ag24_perturb_025,ag24,Low-subsonic,Supersonic,strong,0.29083231,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.29083231,0.29083231,True,True,True,0.1246300772,0.3272890112,-0.2443315513,0.8984223349,-0.8347832246,1.065460726,-0.4565991805,0.4967531385,0.03156326484,0.147382819,-0.007357019518,-0.2718228807,0.343739776,-0.6035970391,0.5229958577,-0.4778054947,0.2113660181,-0.0720797128,0.06766319205
ag24_perturb_026,ag24,Low-subsonic,Supersonic,strong,0.28579389,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.28579389,0.28579389,True,True,True,0.08957084622,0.3254426744,-0.2083196401,0.8776099674,-0.812040414,1.032484113,-0.4851556438,0.4763705234,0.04416225264,0.1329652175,-0.01383915231,-0.2518663775,0.379365072,-0.5435599424,0.5941171589,-0.4243804621,0.2421898245,-0.06700829439,0.06742708103
ag24_perturb_027,ag24,Low-subsonic,Supersonic,strong,0.29658180,0.29881932,UIUC Airfoil Coordinates Database,ag24,Low-subsonic,0.29658180,0.29658180,True,True,True,0.09884129385,0.3206983356,-0.2062937746,0.8459765937,-0.8605768746,1.023598242,-0.4757294931,0.5391970518,-0.004678795045,0.1638642788,-0.01850291001,-0.2901903044,0.33323357,-0.6099542781,0.5285137922,-0.4918749945,0.212760153,-0.0613157233,0.0679448895
