name,category,Ma=2.0 阻力系数,Ma=2.0 升力系数,Ma=1.5 阻力系数,Ma=1.5 升力系数,Ma=0.734 阻力系数,Ma=0.734 新阻力系数,Ma=0.734 升力系数,Ma=0.25 阻力系数,Ma=0.25 升力系数,Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8,Mode 9,Mode 10,Mode 11,Mode 12,Mode 13,Mode 14,Mode 15,Mode 16,Mode 17,Mode 18,Mode 19,Ma=0.734，α=2.832，Re=6.5E+6
arad13,,0.1,0.12,0.139683758,0.147064717,0.058075662,0.059295258,0.554022088,0.010041375,0.673791071,0.228378368,0.570431571,-0.509550076,1.661129393,-1.685503567,2.16284377,-1.225323968,0.969447041,-0.104871444,0.24514261,0.145335261,-0.719254647,1.211294411,-1.851291487,1.768271635,-1.417020795,0.679868273,-0.341918774,0.028257471,
arad20,,0.1,0.12,0.214126971,0.157082819,0.074446743,0.072325246,0.091597827,0.011546624,0.669431925,0.285861015,0.790586625,-0.700741093,2.32094686,-2.368636732,2.868367926,-1.68663684,1.249719888,-0.178940245,0.289411771,0.160097613,-1.068386071,1.570027739,-2.55209534,2.304809015,-1.965557238,0.877216264,-0.484079667,0.056266124,
arad6,,0.1,0.12,0.096934342,0.152454045,0.047734922,0.050008773,1.135429486,0.00931149,0.916838619,0.123913353,0.377738533,-0.317060676,1.099541435,-1.015908331,1.444805353,-0.696170961,0.722641683,0.061324921,0.290964221,0.173261106,-0.391660193,0.903632505,-1.121740766,1.283023286,-0.816074695,0.567759969,-0.10281785,0.132157622,
atr72sm,,0.1,0.12,0.152680025,0.146789518,0.060590219,0.058621226,0.33704516,0.010137068,0.579899318,0.203354607,0.52048302,-0.181652763,1.089546293,-1.01692384,1.603099394,-0.891157677,0.856659082,-0.040644605,0.20458859,0.020542619,-0.451465416,0.51813667,-1.002988078,0.7912255,-0.811971623,0.304352904,-0.315914567,-0.011249028,
august160,,0.1,0.12,0.18548756,0.128935544,0.077650893,0.079162655,0.119750864,0.011080175,0.724422029,0.214778149,0.648322062,-0.398939875,1.989984879,-2.167808685,2.847033432,-1.780970152,1.334708416,-0.275455569,0.336965952,0.30662127,-1.120247175,1.91598145,-2.800956435,2.663442219,-2.080122044,0.983825556,-0.523432657,0.036609351,
b29tip,,0.067389469,0.077875606,0.078450629,0.13903997,0.029206316,0.02971032,0.606721592,0.008547016,0.413320466,0.114781992,0.210395688,0.060649878,0.397523312,-0.081553767,0.407483562,-0.033931173,0.215498216,0.050672891,0.072617206,0.008590526,-0.194116435,0.149472937,-0.290329517,0.140185302,-0.201324114,-0.029599208,-0.109195668,-0.123758332,
b707a,,0.1,0.12,0.110919117,0.17533409,0.033417543,0.034215538,0.365046059,0.00896603,0.284990604,0.207393773,0.097331806,0.30318133,-0.200226382,0.380135822,-0.026351244,0.067170427,0.120451075,0.121839693,0.124686114,-0.038208602,-0.446135713,0.322920489,-1.07188177,1.003035413,-1.111371255,0.460504737,-0.340322934,-0.060734211,
b707d,,0.059761154,0.077464922,0.071891446,0.143402659,0.02384246,0.024820255,0.798635639,0.008616272,0.523176628,0.100566969,0.207318499,0.103835926,0.178733356,0.164120277,0.200413694,0.157929251,0.169716001,0.147954543,0.141255085,0.096244075,-0.355005923,0.411603682,-0.641767252,0.375852943,-0.339088939,0.069626695,-0.108669058,-0.036719352,
b707e,,0.060285594,0.077531761,0.07215423,0.143478837,0.02326634,0.02426,0.799136247,0.008660789,0.528062238,0.103757494,0.204265547,0.113097834,0.134098148,0.285194352,-0.00942257,0.413857704,-0.037122915,0.238302019,0.157960395,0.10416945,-0.375350725,0.457231123,-0.725712749,0.479044916,-0.429404523,0.122550521,-0.123933694,-0.044229057,
b737b,,0.1,0.12,0.120506627,0.164749724,0.037859405,0.040797916,0.555465248,0.009290609,0.416952337,0.197439866,0.307569806,-0.097036413,0.672373227,-0.483680317,0.810809665,-0.33153343,0.375853008,0.033803396,0.177622062,0.022244027,-0.647510035,0.788492833,-1.39452817,1.081459153,-0.984428925,0.347542193,-0.270792645,-0.045567777,
b737c,,0.068593571,0.08243319,0.079620868,0.157864055,0.02212361,0.024357793,0.693402526,0.008736813,0.459809513,0.106710325,0.301357706,-0.208854371,0.876948229,-0.906306655,1.41808207,-0.911908619,0.729284435,-0.034184762,0.166245596,0.077713964,-0.443905512,0.586869466,-1.071809062,0.827208271,-0.690922126,0.172737158,-0.196393743,-0.04543162,
b737d,,0.074296405,0.079785863,0.086376444,0.155238226,0.023833562,0.02542733,0.727433064,0.008863616,0.479295656,0.116821741,0.288019551,-0.129391244,0.722594151,-0.591947463,0.990791187,-0.39931471,0.465440621,0.034211382,0.157677215,0.102718062,-0.500918089,0.656989464,-1.119178375,0.826949678,-0.778019226,0.264513977,-0.223867155,-0.037519386,
bacj,,0.078719304,0.099065062,0.086400318,0.15210144,0.018636509,0.02083455,0.915440664,0.009186095,0.582822619,0.166860983,-0.006460473,0.447429548,-0.439223556,0.895716244,-0.555097852,0.683296224,-0.053466083,0.334149968,0.197191596,-0.063809095,-0.254219044,0.112204064,-0.380052671,0.055003193,-0.183668223,-0.108903109,0.133385626,0.020335318,
bacxxx,,0.1,0.12,0.099774192,0.169337334,0.030564756,0.034238734,0.762484178,0.009330518,0.521636892,0.120834093,0.399329631,-0.375947508,1.204484375,-1.261753925,1.622370883,-0.880739938,0.781140059,0.017592315,0.282858234,0.081948127,-0.578893992,0.762224303,-1.381608985,1.151695367,-1.041639923,0.407089247,-0.279330701,-0.04240497,
be50,,0.1,0.12,0.089562754,0.146274973,0.055442961,0.057007332,1.063974975,0.009008371,0.825978377,0.107427727,0.341747966,-0.115498907,0.71297689,-0.559857361,0.984692389,-0.423853795,0.49077331,0.11872786,0.207730656,0.05820296,-0.202515272,0.396179735,-0.572893285,0.732147713,-0.474389589,0.369174882,-0.049862541,0.120499298,
be50sm,,0.1,0.12,0.089173511,0.146353753,0.05573944,0.057296828,1.075755138,0.009041866,0.827708563,0.113781994,0.343701923,-0.142692205,0.782021156,-0.650000751,1.049597639,-0.461882806,0.539871631,0.070525538,0.232650617,0.098795066,-0.313533458,0.592120839,-0.8128223,0.936884743,-0.613209053,0.431751969,-0.073198673,0.123089611,
boe103,,0.1,0.12,0.127107159,0.134348529,0.049888152,0.051459351,0.719046186,0.010257171,0.728226417,0.168220178,0.546509097,-0.541288295,1.745829632,-1.815442471,2.385180725,-1.366537102,1.167650411,-0.124807946,0.399803416,0.04226447,-0.439898083,0.643366403,-1.113778262,1.021492662,-0.887962279,0.408085635,-0.230770351,0.00240301,
boe106,,0.1,0.12,0.127060855,0.124358335,0.047576806,0.048918289,0.561078023,0.009936742,0.643806626,0.166160048,0.409027849,-0.21917685,1.18018504,-1.020493767,1.523271594,-0.668882279,0.728292856,0.055795838,0.259415267,-0.01340704,-0.272033089,0.2176869,-0.471816912,0.318800892,-0.404671155,0.12333224,-0.154615552,-0.063012684,
bw3,,0.1,0.12,0.115905128,0.161498871,0.045955153,0.041408428,0.994198215,0.010591485,0.772658256,0.154992106,0.127706679,0.248617548,0.227204583,-0.094795294,0.832544379,-0.602602338,1.027168068,-0.427419337,0.746750003,0.030189204,0.325369712,-0.507897535,1.153848624,-1.277699726,1.588969631,-1.098794412,0.870142099,-0.324220076,
c141a,,0.103399145,0.087356849,0.113062816,0.138158449,0.01597825,0.016637088,0.611752361,0.009722671,0.443525915,0.18468149,0.150721837,0.194567497,0.160894531,0.204248707,0.245064678,0.145648769,0.325130529,0.228331586,0.274467051,-0.08282963,-0.272192969,0.096074123,-0.482500846,0.199400116,-0.45451649,0.047981341,-0.228236369,-0.137157902,
c141b,,0.100034938,0.087131548,0.109172796,0.138807295,0.016159104,0.016772502,0.629389712,0.009639552,0.450173661,0.180006658,0.152214307,0.182991436,0.174677599,0.178097337,0.264475712,0.126860368,0.325195785,0.21948713,0.2684212,-0.07643652,-0.268294235,0.102206153,-0.469278966,0.187964965,-0.421002492,0.03326964,-0.215389021,-0.130889551,
c141c,,0.1,0.12,0.091713269,0.141589757,0.016117852,0.016835816,0.709675451,0.009239148,0.480901295,0.156506614,0.154975815,0.137158807,0.213406001,0.112352035,0.266851514,0.140631341,0.24969955,0.22558171,0.223683491,-0.044538847,-0.249184993,0.146209181,-0.458009281,0.239827727,-0.400107938,0.060618761,-0.189541964,-0.095745967,
c141d,,0.084371728,0.081643798,0.091040252,0.139096044,0.01807782,0.019826902,0.766331171,0.009294591,0.51878307,0.178249136,0.147867472,0.153203661,0.205151092,0.128707466,0.247796004,0.179869786,0.21542718,0.252675555,0.235071839,0.036525611,-0.404456685,0.444758828,-0.822920282,0.607037547,-0.638925818,0.201494236,-0.227467403,-0.070168343,
c141e,,0.085563404,0.07897932,0.091224355,0.133566082,0.020802103,0.021926765,0.797105878,0.00932433,0.544873592,0.187394408,0.127211326,0.236525435,0.039699617,0.364964572,0.010602081,0.366556316,0.109525014,0.305191053,0.232426883,0.029552633,-0.317925153,0.279133994,-0.551361769,0.330690862,-0.398904282,0.081518465,-0.161969012,-0.071147365,
c141f,,0.09030828,0.072898125,0.095340863,0.128727093,0.029454065,0.030012485,0.877283729,0.009412159,0.613640929,0.215948923,0.107870446,0.357670533,-0.197639653,0.721442328,-0.340593059,0.652197436,-0.055552681,0.408946286,0.211467591,0.11221771,-0.376151124,0.383234123,-0.588593598,0.369735807,-0.354993325,0.078274456,-0.115658467,-0.049078089,
c5e,,0.085981087,0.085368767,0.091162869,0.140422848,0.025287941,0.025395615,0.77733959,0.009039785,0.517592506,0.191147055,0.100320646,0.261409672,0.004233346,0.439884911,-0.11327624,0.440133813,-0.001160418,0.218783219,0.161738136,-0.024521396,-0.16940246,0.07835162,-0.344550833,0.023096408,-0.126512753,-0.126358591,-0.033877963,-0.015659145,
cast102,,0.1,0.12,0.100461907,0.155454763,0.023210445,0.025343034,0.837889671,0.009461116,0.574954298,0.141954224,0.269585865,-0.070414341,0.595423537,-0.369842133,0.744701849,-0.173037117,0.499360176,0.151066249,0.252480423,0.10136828,-0.612372638,0.828359843,-1.412717518,1.082751188,-1.032404204,0.396552801,-0.257938483,0.010275896,
ch10sm,,0.1,0.12,0.260659782,0.152881448,0.110006043,0.118430477,0.45137066,0.014950793,1.542503574,0.166009675,0.613065497,-0.26558047,1.641134993,-1.313244113,2.368333678,-1.066697054,1.436417557,0.025682587,0.662062163,0.27758367,-0.570381874,1.14198883,-1.242190294,1.380615368,-0.610627264,0.539495828,0.176575359,0.318683364,
chen,,0.1,0.12,0.220754906,0.157649999,0.098891064,0.099488951,-0.047591453,0.011814896,0.721788216,0.204304878,0.770590244,-0.790170701,3.062149348,-3.747222826,4.322641823,-2.882135434,1.931788239,-0.588706514,0.527270215,0.337374528,-0.654574992,1.553982554,-2.134252647,2.054900621,-1.499133849,0.708265986,-0.373395659,-0.138918076,
clarkv,,0.1,0.12,0.113088063,0.116550979,0.041884971,0.041675385,0.775796025,0.009969254,0.720731111,0.145227061,0.330495144,-0.020621649,0.626460671,-0.259328809,0.727258196,-0.064450321,0.425000092,0.256801546,0.323385832,-0.043654721,-0.152062377,0.020729257,-0.161661854,0.04738357,-0.127104351,-0.003766831,-0.060500586,-0.037236032,
clarkw,,0.1,0.12,0.118647417,0.11809715,0.047575303,0.048000593,0.72543066,0.009787087,0.689936919,0.171586316,0.282234763,0.102947787,0.507060926,-0.17498157,0.664142664,-0.053298749,0.401258023,0.197728219,0.273126884,-0.021843037,-0.218418494,0.161280538,-0.267420143,0.248894251,-0.288428916,0.078479876,-0.111014365,-0.048314011,
clarkx,,0.1,0.12,0.118377042,0.117151056,0.046082546,0.046149731,0.699687505,0.009716911,0.676874888,0.152575173,0.280393082,0.174171849,2.61E-01,0.244024881,0.214210461,0.278504164,0.213201584,0.254618422,0.236948156,-0.115048996,0.039780536,-0.374224359,0.444675194,-0.607442565,0.383499094,-0.283290055,0.047391725,-0.062324318,
clarky,,0.1,0.12,0.119782537,0.124314567,0.050548945,0.050488361,0.71600939,0.009829873,0.708941759,0.156062473,0.379266735,-0.090122536,0.857722992,-0.638238333,1.166693232,-0.444838856,0.611908049,0.108834085,0.273772418,-0.0262915,-0.183758807,0.097798749,-0.207316033,0.070771442,-0.111301611,-0.011479275,-0.047077348,-0.034366247,
clarkyh,,0.104308141,0.066434569,0.115857338,0.133496119,0.036690604,0.036749897,0.516296725,0.009355788,0.447541679,0.151143833,0.277634935,0.163763669,0.16119529,0.48938966,-0.213271314,0.551126556,0.017442593,0.201232778,0.107182187,-0.105506488,-0.164962145,0.102196115,-0.357836321,0.190656465,-0.238370946,-0.126946402,-0.047101422,-0.202776693,
clarkys,,0.107857768,0.074242649,0.11814821,0.146908043,0.036407178,0.036130527,0.419517379,0.009283997,0.31799949,0.154619793,0.343238435,-0.029718063,0.612800043,-0.218348487,0.414880027,0.292145411,-0.102074739,0.199755433,0.012471988,-0.059501863,-0.127651318,-0.14113474,0.191614005,-0.642995102,0.556550935,-0.652296269,-0.040884601,-0.243357892,
clarkysm,,0.1,0.12,0.119152591,0.123120767,0.049649476,0.04992579,0.710231299,0.009907678,0.711940539,0.168240512,3.68E-01,-0.10640007,0.944380796,-0.794714699,1.357762576,-0.607015597,0.727669937,5.67E-02,0.312078665,0.050424973,-0.417653923,0.581452059,-0.911051966,0.807356431,-0.668520909,0.282916766,-0.15037273,-0.030658692,
clarkz,,0.1,0.12,0.126481908,0.119982823,0.053350005,0.053886706,0.695006575,0.009999614,0.751719992,0.185553683,0.374608525,-0.077035978,0.892238105,-0.639624147,1.168339536,-0.41703791,0.608758184,0.123397098,0.282600251,0.040563505,-0.249338238,0.259138574,-0.42063983,0.319101062,-0.286704443,0.096825349,-0.07752831,-0.018208228,
clarym15,,0.1,0.12,0.156403704,0.115166842,0.054424122,0.05374876,0.489608954,0.01063599,0.694702707,0.201079867,0.438460683,-0.087214066,0.985570425,-0.723900723,1.336476618,-0.494618784,0.694367376,0.134312096,0.315038035,-0.072015952,-0.234554742,0.07298304,-0.274521394,0.057157001,-0.177442815,-0.034256119,-0.097800175,-0.069897836,
clarym18,,0.1,0.12,0.193707323,0.106172959,0.057507365,0.056784976,0.274218278,0.011455067,0.668881445,0.241649412,0.495217273,-0.093565203,1.122161201,-0.841824079,1.550440176,-0.604558802,0.819618087,0.129105568,0.365775617,-0.116707469,-0.267626121,0.010342052,-0.261997461,-0.047593086,-0.15586577,-0.11064565,-0.113844992,-0.113915927,
coanda3,,0.067819022,0.070975424,0.078251352,0.14384914,0.028061048,0.029266417,0.853902253,0.009176882,0.568893143,0.064203658,0.402148509,-0.35001821,1.074404325,-1.134434948,1.600018466,-0.972956255,0.871242132,-0.073241405,0.308281768,-0.181990971,0.419079988,-0.821511322,1.095648385,-1.200811856,0.995903848,-0.687841658,0.239761016,-0.195995193,
cootie,,0.1,0.12,0.118776984,0.131153401,0.058565896,0.059910769,0.834974993,0.009691565,0.878193091,0.121490911,0.406714878,-0.15331704,0.973011394,-0.738546173,1.273559618,-0.565153038,0.756641688,0.001009479,0.303099613,0.064984237,0.039535274,-0.066755883,0.130297259,0.130314776,-0.176698969,0.211088015,-0.053628016,0.049405701,
cr001sm,,0.074161447,0.062552229,0.087061614,0.140691651,0.048820893,0.049911443,1.077820552,0.009273352,0.855615194,0.110298469,0.351801527,-0.235266062,0.975074965,-0.869647892,1.299729236,-0.640188589,0.706354138,0.009467702,0.326571176,0.159610015,-0.481654165,0.87982355,-1.15876566,1.211705258,-0.810501755,0.505646566,-0.072339017,0.103845204,
curtisc72,,0.1,0.12,0.12104415,0.123867386,0.054158611,0.054775029,0.763463802,0.00989409,0.777762451,0.162600207,0.350387596,-0.020887841,0.738679757,-0.486367241,1.036770163,-0.383474936,0.617863123,0.078876365,0.302425494,-0.006204275,-0.237440069,0.216267799,-0.433987226,0.358959196,-0.269051376,0.141351899,-0.050120773,0.020598614,
dae11,,0.1,0.12,0.167682728,0.10613611,0.075066402,0.080944119,0.596916617,0.011078347,1.028136081,0.167447384,0.54865542,-0.352198712,1.629189486,-1.486550598,2.271846497,-1.027591809,0.975405783,-0.039335709,0.24002619,0.25303792,-0.757125112,1.38298759,-1.88276195,1.944942935,-1.366768338,0.805835901,-0.206408912,0.147857471,
dae21,,0.1,0.12,0.162897604,0.115999507,0.074433453,0.079750119,0.668992002,0.01087682,1.043151014,0.186189002,0.484664917,-0.220027041,1.317746125,-1.048312287,1.729558843,-0.641871793,0.806327979,0.027843367,0.221871584,0.31369992,-0.861778398,1.597583193,-2.133992109,2.227879669,-1.551602159,0.935477599,-0.232371365,0.167879008,
dae31,,0.1,0.12,0.163747137,0.121164976,0.074464747,0.078122293,0.765225769,0.011011995,1.097773611,0.190972262,0.447216379,-0.097192764,1.002486403,-0.566125166,1.160496025,-0.214653613,0.663804019,0.140098665,0.254185262,0.291695001,-0.754762634,1.406692545,-1.820975707,1.936138556,-1.297134245,0.824261223,-0.167249321,0.171080383,
dae51,,0.1,0.12,0.099529987,0.128481172,0.050762343,0.051383104,0.896101484,0.009359699,0.810726947,0.13078846,0.327631143,-0.091200591,0.780086279,-0.518329554,0.973189275,-0.306684694,0.53068185,0.091812571,0.212939225,0.121492905,-0.451022364,0.743980182,-1.036678747,1.025490256,-0.732210668,0.419531065,-0.093449169,0.087820747,
davis,,0.1,0.12,0.114888252,0.123018688,0.050746473,0.050639387,0.74222732,0.009768882,0.74486425,0.11707552,0.363819265,-0.054085685,0.777360782,-0.554332864,1.098176811,-0.398361722,0.575893527,0.159142438,0.285735814,-0.049398273,-0.238363613,0.340374607,-0.665980074,0.685063973,-0.600646739,0.27600219,-0.130935913,0.005268877,
davissm,,0.083045003,0.062250334,0.1,0.12,0.05300524,0.054708332,1.008124918,0.009658119,0.966020113,0.119086011,0.222090831,0.060738614,0.628303664,-0.523175955,1.223080805,-0.715459571,0.980770664,-0.154248182,0.443804887,0.241097555,-0.359101308,0.709414298,-0.591743547,0.615448045,-0.079517389,0.080026052,0.250742765,0.015148768,
daytonwright6,,0.1,0.12,0.158772221,0.111116882,0.05952377,0.058687935,0.399653667,0.010814754,0.740825952,0.172201417,0.456464482,0.080215294,0.594614673,0.061420568,0.359663885,0.338489186,0.256584867,0.27499829,0.357212491,-0.043184008,-0.083692915,-0.046978546,0.048317943,-0.183135166,0.104769942,-0.195825091,0.050790464,-0.165994502,
daytonwrightt1,,0.1,0.12,0.15118279,0.109058167,0.054008202,0.05366545,0.539313029,0.01057653,0.72547187,0.187402928,0.3709922,0.152159883,0.453917926,0.053231263,0.527453305,0.095369344,0.425697343,0.242233123,0.310865442,-0.076707917,-0.115927482,-0.056937021,0.01436784,-0.071712141,-0.013266469,-0.147185109,-0.00304118,-0.116067605,
defcnd2,,0.1,0.12,0.15000407,0.124071323,0.058420793,0.059124964,0.354772856,0.010402894,0.695453068,0.148825217,0.528224709,-0.306959979,1.486699086,-1.352819232,1.866041032,-0.821846499,0.825825494,0.020906799,0.278165264,0.051154713,-0.474474397,0.635340938,-1.083205804,0.914456984,-0.885493469,0.367947553,-0.252618284,-0.030728817,
defcnd3,,0.1,0.12,0.107950305,0.148695876,0.044937162,0.048772472,0.700940818,0.009463726,0.600901624,0.18608213,0.365693167,-0.173138076,0.925436758,-0.776922878,1.134310157,-0.491502177,0.505210032,0.054873391,0.268784425,0.182036683,-0.826935561,1.30389687,-2.055448645,1.971700283,-1.64519199,0.820286921,-0.392063642,0.020500013,
df102,,0.1,0.12,0.106985327,0.157812195,0.040640695,0.045238307,0.799231272,0.009340959,0.595004147,0.137672216,0.495330021,-0.547676866,1.506984706,-1.517676377,1.899889093,-1.056037407,0.863580029,-0.045848699,0.200730013,-0.008123005,-0.450579796,0.627018567,-1.05236638,0.921023385,-0.801061007,0.364247572,-0.243398729,0.012842439,
dfvlrr4,,0.1,0.12,0.127334823,0.169153878,0.04055017,0.043378325,0.99202934,0.010168247,0.757761084,0.166783625,0.31370395,-0.254282059,1.017039941,-0.944919358,1.334921259,-0.593687955,0.722848137,0.054874702,0.333431296,-0.030701646,-0.441251041,0.432771299,-1.091844248,0.965764232,-1.155158935,0.518311669,-0.183280619,0.281515959,
dga1138,,0.059794347,0.079698298,0.068813546,0.145407749,0.024166698,0.02476362,0.855349172,0.00869517,0.55959264,0.09850434,0.259752656,-0.095291167,0.477973587,-0.105098777,0.25510511,0.164311162,0.197654839,0.106494607,0.234679687,-0.024685037,-0.146492224,0.273589816,-0.435607499,0.440622289,-0.419332505,0.220484204,-0.128924375,-0.082433716,
dh4009sm,,0.049378448,0.10791363,0.063303003,0.176907161,0.009314802,0.009371687,0.529360432,0.008841598,0.355578175,0.085954618,0.102437447,0.039387906,0.356103808,-0.405011083,0.896645466,-0.679142811,0.780944011,-0.31113458,0.382575185,0.012158845,-0.37026323,0.409287522,-0.823831536,0.511487684,-0.551730039,0.046888375,-0.128147863,-0.119218744,
